id,filename,unit,words_in_sintagmas,from_time,to_time
4308,4888884,02,она была [-]частью этой жизни,1.363628117913832,2.958775510204082
4309,4888884,p3,,2.958775510204082,3.355374149659864
4310,4888884,01c,частью беспощадности,3.355374149659864,4.8861678004535145
4311,4888884,p5,,4.8861678004535145,5.494331065759638
4312,4999995,11,[-]кроме того,0.0,0.7643083900226757
4313,4999995,p3,,0.7643083900226757,0.8195918367346938
4314,4999995,11,можно ли сердиться на человека,0.8195918367346938,2.6863038548752836
4315,4999995,p3,,2.6863038548752836,2.9091609977324264
4316,4999995,11,[-]лишенного к примеру,2.9091609977324264,4.162630385487528
4317,4999995,p2,,4.162630385487528,4.3769614512471655
4318,4999995,01a,музыкального слуха,4.3769614512471655,5.606077097505669
4319,4999995,p5,,5.606077097505669,6.386984126984127
4320,5111106,12a,лену всегда отличала некоторая душевная,0.0,2.885260770975057
4321,5111106,p3,,2.885260770975057,3.3446258503401363
4322,5111106,02,нет не глухота,3.3446258503401363,4.560544217687075
4323,5111106,p2,,4.560544217687075,4.794557823129252
4324,5111106,09a,чересчур сильно,4.794557823129252,5.767619047619047
4325,5111106,p2,,5.767619047619047,6.389206349206349
4326,5111106,10,некоторая душевная неточность,6.389206349206349,8.382585034013605
4327,5111106,p3,,8.382585034013605,8.81047619047619
4328,5111106,11,и это свойство [+]еще обострялось,8.81047619047619,10.772471655328799
4329,5111106,p3,,10.772471655328799,11.129795918367346
4330,5111106,02,когда вступало в действие другое,11.129795918367346,13.009886621315193
4331,5111106,p3,,13.009886621315193,13.198775510204081
4332,5111106,10,[+]сильнейшее качество лены,13.198775510204081,14.800045351473923
4333,5111106,p3,,14.800045351473923,15.112426303854875
4334,5111106,01a,умение добиваться своего,15.112426303854875,16.802721088435373
4335,5111106,p6,,16.802721088435373,18.83532879818594
4336,5222217,10,он зацепился за то что было вблизи,0.0,2.431201814058957
4337,5222217,p4,,2.431201814058957,2.566848072562358
4338,5222217,03a,зачем нужен маклер,2.566848072562358,3.8369614512471655
4339,5222217,11,если квартира на малой грузинской,3.8369614512471655,6.130748299319728
4340,5222217,01c,уже найдена,6.130748299319728,6.988072562358276
4341,5222217,p5,,6.988072562358276,7.697959183673469
4342,5333328,01a,маклер нужен если придется менять их комнату,0.0,2.978956916099773
4343,5333328,p5,,2.978956916099773,3.4062585034013604
4344,5444439,10,и вообще,0.0,0.5049886621315193
4345,5444439,01a,чтоб ускорить весь процесс,0.5049886621315193,2.113514739229025
4346,5444439,p5,,2.113514739229025,2.597823129251701
4347,5555550,12a,она не заплатит ему ни копейки,0.0,1.7980498866213153
4348,5555550,11,до тех пор,1.7980498866213153,2.3791836734693876
4349,5555550,01a,пока не получит ордер на руки,2.3791836734693876,4.4399092970521545
4350,5555550,p5,,4.4399092970521545,4.95328798185941
4351,5666661,10,стоит это не так уж дорого,0.0,1.5132879818594105
4352,5666661,p3,,1.5132879818594105,1.6555555555555554
4353,5666661,10,рублей сто,1.6555555555555554,2.479863945578231
4354,5666661,p3,,2.479863945578231,2.6498866213151926
4355,5666661,01a,максимум полтораста,2.6498866213151926,4.053696145124716
4356,5666661,p5,,4.053696145124716,4.771609977324263
4357,5777772,01a,так и есть,0.0,0.9138321995464853
4358,5777772,p5,,0.9138321995464853,1.0973242630385487
4359,5888883,12a,его мрачность,0.0,0.833015873015873
4360,5888883,01a,она расценила по своему,0.833015873015873,2.321451247165533
4361,5888883,p5,,2.321451247165533,3.0017687074829933
4362,5999994,05,какая тонкая душа,0.0,1.4931519274376417
4363,5999994,p4,,1.4931519274376417,1.6262131519274377
4364,5999994,05,какой психолог,1.6262131519274377,2.728027210884354
4365,5999994,p5,,2.728027210884354,3.3331972789115647
4366,6111105,10,он сказал что лучше бы она подождала,0.0,1.9975056689342403
4367,6111105,10,пока он начнет этот разговор сам,1.9975056689342403,4.157414965986394
4368,6111105,p4,,4.157414965986394,4.5095238095238095
4369,6111105,11,а не начнет,4.5095238095238095,5.302721088435374
4370,6111105,02,значит не нужно,5.302721088435374,6.2575056689342405
4371,6111105,p2,,6.2575056689342405,6.450068027210884
4372,6111105,02,нельзя,6.450068027210884,6.989795918367347
4373,6111105,p2,,6.989795918367347,7.228117913832199
4374,6111105,01c,не об [+]этом сейчас надо думать,7.228117913832199,8.879591836734694
4375,6111105,p6,,8.879591836734694,9.88204081632653
4376,6222216,04a,витя,0.0,0.353015873015873
4377,6222216,01a,я понимаю,0.353015873015873,1.1030385487528345
4378,6222216,p5,,1.1030385487528345,1.2673469387755103
4379,6333327,02,[-]прости меня,0.0,0.7550113378684807
4380,6333327,01b,сказала лена с усилием,0.7550113378684807,2.1897959183673468
4381,6333327,p5,,2.1897959183673468,2.1897959183673468
4382,6444438,10,но  он видел,0.0,1.8653061224489795
4383,6444438,11,что ей очень трудно,1.8653061224489795,2.894875283446712
4384,6444438,10,и все-таки она договорит до конца,2.894875283446712,4.886757369614513
4385,6444438,p4,,4.886757369614513,5.3599092970521545
4386,6444438,10,во-первых ты уже [-]начинал этот разговор,5.3599092970521545,7.39968253968254
4387,6444438,11,[-]правда же,7.39968253968254,7.9452154195011335
4388,6444438,p5,,7.9452154195011335,8.274648526077097
4389,6555549,01b,много раз начинал,0.0,1.2301587301587302
4390,6555549,p5,,1.2301587301587302,1.7131972789115646
4391,6666660,10,а во-вторых это нужно всем нам,0.0,1.7937414965986394
4392,6666660,12a,и в [-]первую очередь,1.7937414965986394,2.8702494331065758
4393,6666660,01c,твоей маме,2.8702494331065758,3.545487528344671
4394,6666660,p5,,3.545487528344671,4.1899319727891156
4395,6777771,04a,витька,0.0,0.5109297052154195
4396,6777771,04a,[-]родной мой,0.5109297052154195,1.3156009070294785
4397,6777771,p3,,1.3156009070294785,1.4390476190476191
4398,6777771,11,я же тебя понимаю,1.4390476190476191,2.5253061224489795
4399,6777771,10,и [+]жалею как никто,2.5253061224489795,3.8247619047619046
4400,6777771,p4,,3.8247619047619046,4.195646258503402
4401,6777771,10,я говорю,4.195646258503402,4.987936507936508
4402,6777771,p4,,4.987936507936508,5.080453514739229
4403,6777771,01b,это нужно,5.080453514739229,5.928072562358277
4404,6777771,p5,,5.928072562358277,6.166031746031746
4405,6888882,01a,поверь,0.0,0.40984126984126984
4406,6888882,p6,,0.40984126984126984,2.6565986394557823
4407,6999993,01a,она [-]обняла его,0.0,1.0296145124716554
4408,6999993,p5,,1.0296145124716554,1.4303854875283446
4409,7111104,01a,ее руки стискивали его все сильнее,0.0,2.2166893424036282
4410,7111104,p5,,2.2166893424036282,2.6281632653061227
4411,7222215,10,он знал,0.0,0.7288888888888889
4412,7222215,p3,,0.7288888888888889,0.9769614512471655
4413,7222215,11,эта внезапная любовь,0.9769614512471655,2.2314739229024942
4414,7222215,01c,неподдельна,2.2314739229024942,3.1277551020408163
4415,7222215,p5,,3.1277551020408163,3.630702947845805
4416,7333326,11,но почувствовал раздражение,0.0,1.8169614512471655
4417,7333326,p3,,1.8169614512471655,1.9390022675736962
4418,7333326,01a,и отодвинул лену локтем,1.9390022675736962,3.524716553287982
4419,7333326,p6,,3.524716553287982,4.468299319727891
4420,7444437,10,ты не должна была сейчас начинать,0.0,2.097687074829932
4421,7444437,p4,,2.097687074829932,2.3892063492063493
4422,7444437,01a,повторил он угрюмо,2.3892063492063493,3.510068027210884
4423,7444437,p5,,3.510068027210884,4.402222222222222
4424,7555548,10,ну хорошо,0.0,0.6814965986394558
4425,7555548,01b,ну [-]извини меня,0.6814965986394558,1.7459863945578231
4426,7555548,p5,,1.7459863945578231,2.0596371882086166
4427,7666659,12a,но я же забочусь не о себе,0.0,1.612562358276644
4428,7666659,01b,[-]правда же,1.612562358276644,2.3259410430839003
4429,7666659,p5,,2.3259410430839003,2.989931972789116
4430,7777770,02,замолчи,0.0,0.8931065759637188
4431,7777770,p4,,0.8931065759637188,1.060045351473923
4432,7777770,01a,почти крикнул он шепотом,1.060045351473923,2.783764172335601
4433,7777770,p6,,2.783764172335601,3.9624943310657597
4434,7888881,12,лена отошла к тахте,0.0,1.3092970521541951
4435,7888881,01b,и продолжала раскладывать постель молча,1.3092970521541951,3.6966893424036282
4436,7888881,p5,,3.6966893424036282,4.188163265306122
4437,7999992,12,она вынула из ящика стоявшего в головах тахты,0.0,2.973514739229025
4438,7999992,p3,,2.973514739229025,3.282721088435374
4439,7999992,10,толстую клетчатую скатерть,3.282721088435374,4.944081632653061
4440,7999992,p3,,4.944081632653061,5.1735600907029475
4441,7999992,11,служившую обыкновенно [+]подкладкой под простыню,5.1735600907029475,7.821678004535148
4442,7999992,p3,,7.821678004535148,8.100272108843537
4443,7999992,11,но иногда применявшуюся и по своему [+]прямому назначению,8.100272108843537,11.44013605442177
4444,7999992,p3,,11.44013605442177,11.682630385487528
4445,7999992,10,для обеденного стола,11.682630385487528,12.92294784580499
4446,7999992,p3,,12.92294784580499,13.274240362811792
4447,7999992,13,на скатерть положила простыню,13.274240362811792,15.031065759637189
4448,7999992,p3,,15.031065759637189,15.285714285714286
4449,7999992,11,которая вздулась,15.285714285714286,16.289614512471655
4450,7999992,11,и легла не очень ровно,16.289614512471655,17.729478458049886
4451,7999992,p4,,17.729478458049886,17.995510204081633
4452,7999992,12a,и лена нагнулась,17.995510204081633,18.9837641723356
4453,7999992,12a,вытягивая вперед руки,18.9837641723356,20.2659410430839
4454,7999992,10,чтобы достать до [+]дальнего края тахты,20.2659410430839,22.863582766439908
4455,7999992,p4,,22.863582766439908,23.2459410430839
4456,7999992,11,[-]лицо ее,23.2459410430839,23.967845804988663
4457,7999992,10,при этом мгновенно налилось краской,23.967845804988663,26.152154195011338
4458,7999992,p4,,26.152154195011338,26.406984126984128
4459,7999992,11,а живот,26.406984126984128,27.011927437641724
4460,7999992,11,низко провис,27.011927437641724,27.95764172335601
4461,7999992,10,и показался дмитриеву очень большим,27.95764172335601,30.36027210884354
4462,7999992,p3,,30.36027210884354,30.758367346938776
4463,7999992,12,и расправила завернувшиеся углы,30.758367346938776,32.73614512471655
4464,7999992,p4,,32.73614512471655,33.01591836734694
4465,7999992,09b,когда стелил дмитриев,33.01591836734694,34.2395918367347
4466,7999992,09,он [+]никогда не расправлял углов,34.2395918367347,35.89764172335601
4467,7999992,p4,,35.89764172335601,36.403945578231294
4468,7999992,12,потом бросила на простыню к ящику две подушки,36.403945578231294,39.3469387755102
4469,7999992,p3,,39.3469387755102,39.682766439909294
4470,7999992,12a,одна из которых была с менее свежей наволочкой,39.682766439909294,42.50621315192744
4471,7999992,p4,,42.50621315192744,42.90467120181406
4472,7999992,01b,эта подушка принадлежала дмитриеву,42.90467120181406,44.92408163265306
4473,7999992,p5,,44.92408163265306,45.64526077097506
4474,8111103,11,вытянув из ящика и кладя на тахту два ватных одеяла,0.0,3.637777777777778
4475,8111103,p3,,3.637777777777778,3.989251700680272
4476,8111103,10,лена сказала дрожащим голосом,3.989251700680272,6.161678004535148
4477,8111103,p4,,6.161678004535148,6.750702947845805
4478,8111103,11,ты меня как будто обвиняешь в бестактности,6.750702947845805,9.250702947845806
4479,8111103,p4,,9.250702947845806,9.705170068027211
4480,8111103,04a,но честное [+]слово витя,9.705170068027211,11.182766439909297
4481,8111103,p4,,11.182766439909297,11.510294784580498
4482,8111103,01a,я действительно думала обо всех нас,11.510294784580498,13.57705215419501
4483,8111103,p6,,13.57705215419501,14.000997732426304
4484,8222214,01a,о будущем наташки,0.0,1.3072108843537416
4485,8222214,p6,,1.3072108843537416,1.8693877551020408
4486,8333325,05,да как ты можешь,0.0,0.9792743764172336
4487,8333325,p5,,0.9792743764172336,1.4124716553287981
4488,8444436,03,что,0.0,0.4123809523809524
4489,8444436,p5,,0.4123809523809524,1.898684807256236
4490,8555547,03a,как ты можешь вообще говорить об этом сейчас,0.0,2.726938775510204
4491,8555547,p5,,2.726938775510204,2.9794104308390024
4492,8666658,03a,как у тебя [-]язык поворачивается,0.0,1.791111111111111
4493,8666658,p5,,1.791111111111111,2.1084353741496598
4494,8777769,02,[-]вот что меня изумляет,0.0,1.3103854875283447
4495,8777769,p4,,1.3103854875283447,2.059954648526077
4496,8777769,12a,он чувствовал,2.059954648526077,2.836689342403628
4497,8777769,12,что раздражение растет,2.836689342403628,4.24
4498,8777769,01b,и рвется на волю,4.24,5.4189115646258506
4499,8777769,p5,,5.4189115646258506,5.994875283446712
4500,8888880,04,ей- богу,0.0,0.5234467120181406
4501,8888880,01c,в тебе есть какой-то душевный дефект,0.5234467120181406,2.641269841269841
4502,8888880,p5,,2.641269841269841,2.9549206349206347
4503,8999991,01b,какая-то недоразвитость чувств,0.0,1.837233560090703
4504,8999991,p5,,1.837233560090703,2.3165532879818596
4505,9111102,12a,что-то [-]прости меня,0.0,1.0564625850340137
4506,9111102,01c,недочеловеческое,1.0564625850340137,2.410975056689342
4507,9111102,p5,,2.410975056689342,2.9425850340136055
4508,9222213,03a,как же можно,0.0,0.8638095238095238
4509,9222213,p5,,0.8638095238095238,1.2267120181405895
4510,9333324,11,дело в том что больна [-]моя мать,0.0,1.616281179138322
4511,9333324,10,а не твоя,1.616281179138322,2.1556462585034013
4512,9333324,11,[-]правда ведь,2.1556462585034013,2.753015873015873
4513,9333324,p5,,2.753015873015873,3.1462585034013606
4514,9444435,11b,и на [-]твоем бы месте,0.0,1.3259410430839003
4515,9444435,p6,,1.3259410430839003,1.7563265306122449
4516,9555546,01a,говори тише,0.0,0.6923809523809524
4517,9555546,p5,,0.6923809523809524,1.2606349206349206
4518,9666657,11,на [+]твоем бы месте,0.0,1.2419501133786848
4519,9666657,p3,,1.2419501133786848,1.3744671201814058
4520,9666657,12a,я [+]никогда первый,1.3744671201814058,2.612562358276644
4521,9666657,p6,,2.612562358276644,2.956689342403628
4522,9777768,02,тихо,0.0,0.5838095238095238
4523,9777768,p5,,0.5838095238095238,0.879092970521542
4524,9888879,09,она махнула рукой,0.0,1.084625850340136
4525,9888879,p5,,1.084625850340136,2.292018140589569
4526,9999990,01a,оба прислушались,0.0,1.062857142857143
4527,9999990,p5,,1.062857142857143,1.6053514739229024
4528,10111101,01a,нет все было тихо,0.0,1.1160090702947847
4529,10111101,p5,,1.1160090702947847,1.7109750566893425
4530,10222212,01a,дочка спала за ширмой в углу,0.0,1.7073469387755102
4531,10222212,p5,,1.7073469387755102,2.346167800453515
4532,10333323,11,там же за ширмой,0.0,0.9977777777777778
4533,10333323,12,стоял ее письменный столик,0.9977777777777778,2.606893424036281
4534,10333323,p4,,2.606893424036281,2.9393197278911565
4535,10333323,01a,за которым вечерами она готовила уроки,2.9393197278911565,5.117052154195012
4536,10333323,p5,,5.117052154195012,5.91124716553288
4537,10444434,12a,дмитриев смастерил,0.0,1.1308843537414965
4538,10444434,13,и повесил над столиком полку для книг,1.1308843537414965,3.380997732426304
4539,10444434,p3,,3.380997732426304,3.7314285714285713
4540,10444434,12,провел туда [-]электричество для настольной лампы,3.7314285714285713,6.394331065759637
4541,10444434,p3,,6.394331065759637,6.79546485260771
4542,10444434,02,сделал за ширмой  особую комнатку,6.79546485260771,9.143219954648526
4543,10444434,p3,,9.143219954648526,9.502857142857144
4544,10444434,10,одиночку,9.502857142857144,10.237596371882086
4545,10444434,p3,,10.237596371882086,10.34281179138322
4546,10444434,01a,как называли ее в семье,10.34281179138322,11.76235827664399
4547,10444434,p5,,11.76235827664399,13.361224489795918
4548,10555545,11,дмитриев и лена,0.0,1.0760090702947847
4549,10555545,p3,,1.0760090702947847,1.302312925170068
4550,10555545,12,спали на широкой тахте чехословацкого производства,1.302312925170068,4.319274376417233
4551,10555545,p3,,4.319274376417233,4.684399092970522
4552,10555545,11,удачно купленной три года назад,4.684399092970522,6.6853968253968254
4553,10555545,p3,,6.6853968253968254,7.13297052154195
4554,10555545,01a,и являвшейся предметом зависти знакомых,7.13297052154195,9.703174603174602
4555,10555545,p5,,9.703174603174602,10.420816326530613
4556,10666656,10,тахта стояла у окна,0.0,1.3560544217687074
4557,10666656,p4,,1.3560544217687074,1.8489342403628117
4558,10666656,11,ее отделял от одиночки,1.8489342403628117,3.5784126984126985
4559,10666656,p2,,3.5784126984126985,3.7087528344671203
4560,10666656,11,дубовый,3.7087528344671203,4.3796371882086165
4561,10666656,10,с резными украшениями буфет,4.3796371882086165,6.222312925170068
4562,10666656,p3,,6.222312925170068,6.631383219954649
4563,10666656,12a,доставшийся лене,6.631383219954649,7.705079365079365
4564,10666656,10,в наследство от бабушки,7.705079365079365,9.137233560090703
4565,10666656,p4,,9.137233560090703,9.50390022675737
4566,10666656,10,вещь нелепая,9.50390022675737,10.453378684807257
4567,10666656,p3,,10.453378684807257,10.67578231292517
4568,10666656,11,которую дмитриев,10.67578231292517,11.702630385487529
4569,10666656,10,много раз предлагал продать,11.702630385487529,13.530929705215419
4570,10666656,p4,,13.530929705215419,14.087482993197279
4571,10666656,12,лена [+]тоже была не против,14.087482993197279,15.526439909297052
4572,10666656,p4,,15.526439909297052,15.935011337868481
4573,10666656,01a,но возражала теща,15.935011337868481,17.261950113378685
4574,10666656,p5,,17.261950113378685,17.973696145124716
4575,10777767,11,вера лазаревна,0.0,0.9424943310657596
4576,10777767,p3,,0.9424943310657596,1.1029024943310657
4577,10777767,10,жила недалеко,1.1029024943310657,2.016734693877551
4578,10777767,p3,,2.016734693877551,2.1586848072562357
4579,10777767,09,через два дома,2.1586848072562357,3.084580498866213
4580,10777767,p3,,3.084580498866213,3.483401360544218
4581,10777767,12,и приходила к лене почти ежедневно,3.483401360544218,5.596870748299319
4582,10777767,12,под предлогом,5.596870748299319,6.558321995464852
4583,10777767,12,помочь наташеньке,6.558321995464852,7.944671201814059
4584,10777767,p3,,7.944671201814059,8.246167800453515
4585,10777767,11,и облегчить ленусе,8.246167800453515,9.515555555555556
4586,10777767,p3,,9.515555555555556,9.885804988662132
4587,10777767,10,а на самом деле с [+]единственной целью,9.885804988662132,11.941224489795918
4588,10777767,p3,,11.941224489795918,12.279863945578231
4589,10777767,12,беспардонно вмешиваться,12.279863945578231,13.934965986394557
4590,10777767,01a,в чужую жизнь,13.934965986394557,14.86172335600907
4591,10777767,p6,,14.86172335600907,17.459410430839004
4592,10888878,11,вечерами,0.0,0.7456235827664399
4593,10888878,p3,,0.7456235827664399,1.0086621315192743
4594,10888878,11,ложась на свое чешское ложе,1.0086621315192743,3.00108843537415
4595,10888878,p3,,3.00108843537415,3.457777777777778
4596,10888878,12a,оказавшееся не очень то прочным,3.457777777777778,5.334195011337869
4597,10888878,p4,,5.334195011337869,5.619410430839002
4598,10888878,11,вскоре оно расшаталось,5.619410430839002,6.893424036281179
4599,10888878,09a,и скрипело при каждом движении,6.893424036281179,8.83047619047619
4600,10888878,p4,,8.83047619047619,9.420045351473924
4601,10888878,11,дмитриев и лена,9.420045351473924,10.359092970521543
4602,10888878,12,всегда долго прислушивались к звукам,10.359092970521543,12.478367346938775
4603,10888878,p3,,12.478367346938775,12.800952380952381
4604,10888878,10,доносившимся из одиночки,12.800952380952381,14.404263038548752
4605,10888878,p3,,14.404263038548752,14.712426303854876
4606,10888878,10,стараясь понять,14.712426303854876,15.610566893424036
4607,10888878,p3,,15.610566893424036,15.943310657596372
4608,10888878,11,[-]заснула дочка,15.943310657596372,16.9031746031746
4609,10888878,10,или нет,16.9031746031746,17.475374149659864
4610,10888878,p4,,17.475374149659864,18.18285714285714
4611,10888878,10,дмитриев звал,18.18285714285714,19.057868480725624
4612,10888878,12a,проверяя вполголоса,19.057868480725624,20.29528344671202
4613,10888878,p3,,20.29528344671202,20.770566893424036
4614,10888878,04a,наташ,20.770566893424036,21.30077097505669
4615,10888878,p5,,21.30077097505669,21.76326530612245
4616,10999989,04a,а наташ,0.0,0.6023129251700681
4617,10999989,p5,,0.6023129251700681,1.3826757369614513
4618,11111100,12,лена подходила на цыпочках,0.0,1.646031746031746
4619,11111100,p3,,1.646031746031746,1.699954648526077
4620,11111100,01a,и смотрела сквозь  щелку в ширме,1.699954648526077,3.8178684807256236
4621,11111100,p5,,3.8178684807256236,4.5029931972789115
